"event_id";"user_id";"event_name";"event_time";"event_order";"device_type";"country";"kyc_status";"error_reason";"row_num"
"EVT_1767573762095_azpo1x318";898;"KYC_REJECTED";"11/28/2023 01:25:50";2;"IOS";"JAPAN";"";"";1
"EVT_1767573762095_b2rmhj8t5";881;"EMAIL_VERIFICATION_SENT";"12/08/2023 08:10:35";1;"WEB";"UNITED STATES";"";"";1
"EVT_1767573762095_b2ttpjxka";855;"EMAIL_VERIFIED";"06/24/2023 09:57:20";1;"ANDROID";"SINGAPORE";"";"";1
"EVT_1767573762095_b42etgnx1";803;"TRANSACTION_FAILED";"12/05/2024 14:37:32";4;"DESKTOP";"UNITED KINGDOM";"pending";"";1
"EVT_1767573762095_b55ehhpum";981;"SIGNUP";"08/16/2024 18:06:34";2;"IOS";"AUSTRALIA";"";"unknown_error";1
"EVT_1767573762095_b7q5e3zll";897;"KYC_STARTED";"01/10/2024 20:40:23";5;"WEB";"CANADA";"pending";"";1
"EVT_1767573762095_bay0e7w6p";881;"TRANSACTION_FAILED";"12/09/2023 10:38:11";6;"IOS";"GERMANY";"rejected";"";1
"EVT_1767573762095_bgo5ak4pw";978;"SIGNUP";"12/26/2024 23:32:30";5;"IOS";"UK";"";"";1
"EVT_1767573762095_bhcxm0zk6";868;"TRANSACTION_FAILED";"07/20/2023 10:29:18";1;"MOBILE";"USA";"";"";1
"EVT_1767573762095_blf2ng73w";825;"KYC_STARTED";"07/11/2024 00:43:54";1;"ANDROID";"UNITED KINGDOM";"";"";1
"EVT_1767573762095_bmvyw93oz";984;"FIRST_TRANSACTION_INITIATED";"02/16/2024 09:05:19";1;"ANDROID";"UK";"";"";1
"EVT_1767573762095_bngad17sf";959;"KYC_STARTED";"10/16/2024 16:15:30";2;"MOBILE";"USA";"";"Document Unclear";1
"EVT_1767573762095_bo2ndlqyg";791;"KYC_REJECTED";"10/02/2023 01:55:39";5;"ANDROID";"FRANCE";"under_review";"";1
"EVT_1767573762095_bpmkqibir";1016;"KYC_DOCUMENT_UPLOADED";"10/25/2023 23:49:41";2;"ANDROID";"GERMANY";"";"";1
"EVT_1767573762095_brtwli78x";876;"KYC_STARTED";"10/13/2024 01:37:17";2;"DESKTOP";"JAPAN";"";"";1
"EVT_1767573762095_bv1ep9bay";1005;"EMAIL_VERIFIED";"09/07/2024 04:58:35";3;"WEB";"AUSTRALIA";"";"";1
"EVT_1767573762095_bvnbdyz0l";923;"KYC_STARTED";"08/27/2024 19:11:39";8;"WEB";"BRAZIL";"REJECTED";"";1
"EVT_1767573762095_bxdmrcqcd";791;"SIGNUP";"10/01/2023 14:53:52";1;"ANDROID";"USA";"";"";1
"EVT_1767573762095_byf3wsem8";957;"EMAIL_VERIFICATION_SENT";"06/26/2024 16:13:40";2;"ANDROID";"FRANCE";"";"";1
"EVT_1767573762095_byy98wdpg";1020;"KYC_STARTED";"03/01/2023 21:01:55";8;"MOBILE";"AUSTRALIA";"Rejected ";"";1
"EVT_1767573762095_c05d95ln7";907;"KYC_STARTED";"10/12/2023 16:34:46";8;"IOS";"INDIA";"Rejected ";"";1
"EVT_1767573762095_c3uh9st22";893;"KYC_SUBMITTED";"06/12/2024 00:29:58";2;"IOS";"UNITED KINGDOM";"";"";1
"EVT_1767573762095_c4ng3mlmr";827;"EMAIL_VERIFICATION_SENT";"05/06/2024 17:47:06";8;"IOS";"INDIA";"IN_REVIEW";"";1
"EVT_1767573762095_c6dxfin5x";1012;"KYC_STARTED";"08/03/2023 11:10:04";1;"IOS";"GERMANY";"";"";1
"EVT_1767573762095_c8sr5gpgm";953;"FIRST_TRANSACTION_INITIATED";"08/08/2023 02:08:11";1;"MOBILE";"UK";"";"";1
"EVT_1767573762095_cafqty96g";885;"KYC_APPROVED";"09/17/2024 23:53:36";2;"WEB";"CANADA";"";"";1
"EVT_1767573762095_cbtbtkt3r";922;"FIRST_TRANSACTION_INITIATED";"10/17/2024 09:36:09";1;"DESKTOP";"SINGAPORE";"";"";1
"EVT_1767573762095_cgbntyv5s";845;"EMAIL_VERIFICATION_SENT";"07/21/2023 18:26:10";1;"MOBILE";"JAPAN";"";"";1
"EVT_1767573762095_cgp6j6v3a";1019;"KYC_STARTED";"12/29/2023 20:05:40";4;"ANDROID";"AUSTRALIA";"IN_REVIEW";"";1
"EVT_1767573762095_ck4ykzw2q";827;"EMAIL_VERIFIED";"05/05/2024 07:06:49";7;"WEB";"SINGAPORE";"REJECTED";"";1
"EVT_1767573762095_cnz5y1ix3";842;"KYC_REJECTED";"11/10/2023 12:07:07";4;"MOBILE";"INDIA";"IN_REVIEW";"";1
"EVT_1767573762095_cwvk3a4sf";997;"EMAIL_VERIFIED";"03/30/2024 15:00:23";1;"ANDROID";"BRAZIL";"";"";1
"EVT_1767573762095_cwvxjqbfl";967;"KYC_REJECTED";"10/15/2023 23:21:45";1;"WEB";"SINGAPORE";"";"document_unclear";1
"EVT_1767573762095_cxx8gmztr";903;"EMAIL_VERIFIED";"03/06/2024 23:47:11";9;"IOS";"UNITED KINGDOM";"failed";"";1
"EVT_1767573762095_cyatltuhd";892;"KYC_DOCUMENT_UPLOADED";"11/10/2024 15:31:05";5;"ANDROID";"UNITED STATES";"failed";"";1
"EVT_1767573762095_d00ip8s8m";832;"KYC_APPROVED";"12/29/2023 01:43:28";2;"DESKTOP";"AUSTRALIA";"";"";1
"EVT_1767573762095_d18s174g2";877;"SIGNUP";"09/25/2023 05:57:37";3;"DESKTOP";"UK";"";"";1
"EVT_1767573762095_d25x2qhc8";1019;"KYC_STARTED";"01/01/2024 14:18:28";9;"MOBILE";"INDIA";"PENDING";"";1
"EVT_1767573762095_d304z7ydb";886;"KYC_APPROVED";"12/29/2024 13:36:22";4;"WEB";"INDIA";"failed";"";1
"EVT_1767573762095_d5jt4cygg";895;"KYC_DOCUMENT_UPLOADED";"02/16/2024 04:06:29";5;"DESKTOP";"CANADA";"IN_REVIEW";"";1
"EVT_1767573762095_d6vhjxq4c";896;"KYC_APPROVED";"07/04/2024 06:07:07";3;"MOBILE";"UK";"";"";1
"EVT_1767573762095_d7eyhab8k";1007;"SIGNUP";"11/06/2024 17:46:14";1;"IOS";"UNITED KINGDOM";"";"";1
"EVT_1767573762095_daoyexxw9";881;"KYC_APPROVED";"12/08/2023 08:24:50";8;"WEB";"INDIA";"";"";1
"EVT_1767573762095_dat9f70s1";815;"KYC_APPROVED";"01/04/2024 23:26:01";6;"WEB";"INDIA";"PENDING";"";1
"EVT_1767573762095_dcqznil0r";793;"KYC_STARTED";"01/13/2023 23:36:56";2;"MOBILE";"AUSTRALIA";"";"";1
"EVT_1767573762095_ddbhcztr5";900;"EMAIL_VERIFIED";"11/15/2024 17:17:38";3;"ANDROID";"UK";"";"";1
"EVT_1767573762095_ddsu650ke";863;"TRANSACTION_FAILED";"03/25/2024 01:23:48";3;"ANDROID";"USA";"";"";1
"EVT_1767573762095_dg1x7nkfb";1013;"EMAIL_VERIFIED";"06/29/2023 19:53:31";1;"WEB";"UK";"";"";1
"EVT_1767573762095_dh0t1eu46";834;"KYC_STARTED";"04/09/2024 19:32:03";1;"ANDROID";"USA";"";"";1
"EVT_1767573762095_djsydsgnr";983;"FIRST_TRANSACTION_COMPLETED";"01/21/2023 14:50:09";5;"ANDROID";"AUSTRALIA";" approved";"";1
"EVT_1767573762095_dju3hpcn8";971;"KYC_SUBMITTED";"08/31/2023 14:52:40";2;"WEB";"CANADA";"";"";1
"EVT_1767573762095_dkmluezxx";954;"TRANSACTION_FAILED";"02/01/2023 08:28:56";2;"DESKTOP";"AUSTRALIA";"";"";1
"EVT_1767573762095_dltsbpa1j";891;"KYC_APPROVED";"03/13/2023 20:13:10";2;"IOS";"BRAZIL";"";"";1
"EVT_1767573762095_dmpwjxzw2";915;"KYC_STARTED";"03/08/2024 07:55:55";7;"DESKTOP";"CANADA";"Pending";" timeout";1
"EVT_1767573762095_dpqy79tst";880;"EMAIL_VERIFIED";"03/16/2023 03:40:07";2;"WEB";"CANADA";"";"";1
"EVT_1767573762095_dpsh5vu2m";815;"KYC_STARTED";"01/04/2024 22:37:03";5;"MOBILE";"CANADA";"pending";"";1
"EVT_1767573762095_dwqqerycn";970;"EMAIL_VERIFIED";"11/08/2024 12:26:30";3;"MOBILE";"UK";"";"";1
"EVT_1767573762095_dzwcyxol9";953;"KYC_APPROVED";"08/09/2023 03:12:19";5;"ANDROID";"INDIA";"approved";"";1
"EVT_1767573762095_e1gjn1h9y";1011;"SIGNUP";"12/31/2023 07:22:11";3;"MOBILE";"INDIA";"";"";1
"EVT_1767573762095_e2k15f26h";950;"FIRST_TRANSACTION_COMPLETED";"08/21/2023 08:25:31";2;"ANDROID";"INDIA";"";"";1
"EVT_1767573762095_e32hg9l3g";827;"FIRST_TRANSACTION_COMPLETED";"05/03/2024 00:46:30";3;"MOBILE";"JAPAN";"";"";1
"EVT_1767573762095_e4b8vql0p";899;"TRANSACTION_FAILED";"07/25/2024 07:01:28";1;"MOBILE";"USA";"";"";1
"EVT_1767573762095_e7p6kc9tj";937;"EMAIL_VERIFICATION_SENT";"01/06/2024 04:34:07";9;"ANDROID";"FRANCE";"Rejected ";"";1
"EVT_1767573762095_e9z5ye1a1";798;"KYC_STARTED";"04/06/2023 16:39:25";2;"IOS";"USA";"";"";1
"EVT_1767573762095_eby5h39ut";813;"SIGNUP";"07/11/2024 08:37:24";8;"IOS";"SINGAPORE";"rejected";"";1
"EVT_1767573762095_eceburatv";816;"SIGNUP";"07/06/2023 01:16:32";1;"WEB";"UK";"";"";1
"EVT_1767573762095_ed5bnk3uz";947;"KYC_SUBMITTED";"07/06/2023 16:25:55";9;"IOS";"INDIA";"in_review";"";1
"EVT_1767573762095_edakz9tip";892;"EMAIL_VERIFIED";"11/10/2024 16:21:20";6;"WEB";"GERMANY";"REJECTED";"";1
"EVT_1767573762095_eeqruib2f";792;"KYC_STARTED";"01/02/2024 00:19:16";7;"IOS";"FRANCE";"IN_REVIEW";"";1
"EVT_1767573762095_ef45i4dqv";897;"EMAIL_VERIFICATION_SENT";"01/10/2024 20:52:53";6;"DESKTOP";"FRANCE";"Approved";"";1
"EVT_1767573762095_efhhzvjsx";968;"SIGNUP";"02/11/2024 18:26:07";2;"MOBILE";"CANADA";"";"";1
"EVT_1767573762095_eflwdwpb1";1013;"KYC_DOCUMENT_UPLOADED";"06/29/2023 20:18:14";2;"ANDROID";"INDIA";"";"";1
"EVT_1767573762095_eh0mawa2i";962;"KYC_DOCUMENT_UPLOADED";"03/06/2023 09:57:40";1;"ANDROID";"GERMANY";"";"";1
"EVT_1767573762095_eiyc5n3b2";917;"KYC_APPROVED";"03/16/2024 05:20:39";4;"DESKTOP";"UK";"under_review";"";1
"EVT_1767573762095_ej7bgxbe5";1006;"KYC_SUBMITTED";"02/07/2023 20:11:39";2;"MOBILE";"SINGAPORE";"";"";1
"EVT_1767573762095_elkvmtxlb";878;"SIGNUP";"12/04/2024 02:10:16";6;"WEB";"GERMANY";" approved";"Network_Error";1
"EVT_1767573762095_epmioqr99";934;"FIRST_TRANSACTION_COMPLETED";"07/20/2024 18:17:15";1;"WEB";"SINGAPORE";"";"";1
"EVT_1767573762095_et9qq86oy";907;"EMAIL_VERIFIED";"10/12/2023 16:37:20";9;"IOS";"UNITED KINGDOM";"IN_REVIEW";"";1
"EVT_1767573762095_eulkha6fs";895;"EMAIL_VERIFICATION_SENT";"02/16/2024 04:48:13";6;"DESKTOP";"JAPAN";"pending";"";1
"EVT_1767573762095_exbgt422u";832;"KYC_STARTED";"12/29/2023 10:23:13";6;"ANDROID";"USA";"failed";"";1
"EVT_1767573762095_f43dyl2un";846;"KYC_APPROVED";"08/24/2024 21:52:39";2;"ANDROID";"INDIA";"";"";1
"EVT_1767573762095_f4roreypg";907;"EMAIL_VERIFICATION_SENT";"10/10/2023 12:38:44";1;"IOS";"UK";"";"";1
"EVT_1767573762095_f7b4x5gez";821;"KYC_DOCUMENT_UPLOADED";"09/24/2023 19:35:23";7;"ANDROID";"CANADA";"Pending";"";1
"EVT_1767573762095_f992wympk";933;"SIGNUP";"08/18/2024 16:37:12";3;"ANDROID";"USA";"";"";1
"EVT_1767573762095_fd62z9gc7";1019;"KYC_DOCUMENT_UPLOADED";"12/29/2023 20:47:25";5;"IOS";"GERMANY";"rejected";"";1
"EVT_1767573762095_fdyfqb9iw";976;"TRANSACTION_FAILED";"11/25/2023 07:41:53";4;"ANDROID";"INDIA";"Rejected ";"";1
"EVT_1767573762095_fj0015m7b";916;"SIGNUP";"12/22/2024 09:42:12";1;"IOS";"INDIA";"";"";1
"EVT_1767573762095_fk4dwpw6v";946;"KYC_STARTED";"08/19/2024 07:58:24";1;"WEB";"FRANCE";"";"";1
"EVT_1767573762095_flkvywvvv";791;"EMAIL_VERIFICATION_SENT";"10/01/2023 15:10:25";2;"WEB";"FRANCE";"";"";1
"EVT_1767573762095_fm3lk11f1";808;"KYC_STARTED";"09/26/2024 08:24:25";6;"MOBILE";"UK";"REJECTED";"";1
"EVT_1767573762095_fn7au7uod";915;"KYC_REJECTED";"03/05/2024 17:34:19";5;"WEB";"UNITED KINGDOM";" approved";"";1
"EVT_1767573762095_fowiiv8oo";923;"KYC_STARTED";"08/25/2024 17:12:51";5;"IOS";"USA";"Approved";"";1
"EVT_1767573762095_frivs0snv";815;"SIGNUP";"01/07/2024 01:31:16";9;"ANDROID";"BRAZIL";"Approved";"";1
"EVT_1767573762095_fs9zafjpp";937;"SIGNUP";"01/05/2024 20:54:14";7;"MOBILE";"UK";"Rejected ";"";1
"EVT_1767573762095_fsa7kdkzb";895;"TRANSACTION_FAILED";"02/17/2024 00:25:43";7;"DESKTOP";"FRANCE";"PENDING";"";1
"EVT_1767573762095_ft1knymek";920;"KYC_SUBMITTED";"07/08/2024 16:29:26";4;"ANDROID";"CANADA";"PENDING";"";1
"EVT_1767573762095_ftd6ya2e8";869;"EMAIL_VERIFIED";"09/21/2024 19:45:24";1;"WEB";"UK";"";"";1
"EVT_1767573762095_ftefnpesv";877;"EMAIL_VERIFICATION_SENT";"09/25/2023 05:11:01";1;"IOS";"USA";"";"";1
"EVT_1767573762095_ftm0mfzdk";953;"EMAIL_VERIFIED";"08/11/2023 05:36:21";9;"WEB";"JAPAN";"Rejected ";"";1
"EVT_1767573762095_fvqhwpax3";886;"TRANSACTION_FAILED";"12/29/2024 13:55:22";6;"DESKTOP";"AUSTRALIA";"pending";"";1
"EVT_1767573762095_fwcxnjjes";887;"KYC_APPROVED";"02/01/2024 01:22:52";2;"MOBILE";"GERMANY";"";"";1
"EVT_1767573762095_fwh4zj78f";996;"KYC_STARTED";"11/29/2023 07:55:10";3;"ANDROID";"INDIA";"";"";1
"EVT_1767573762095_fwjyf6ls2";983;"KYC_STARTED";"01/20/2023 22:23:41";2;"ANDROID";"AUSTRALIA";"";"";1
"EVT_1767573762095_g07uq85s6";871;"KYC_REJECTED";"05/19/2024 16:16:39";6;"DESKTOP";"AUSTRALIA";"Approved";"";1
"EVT_1767573762095_g0gb3zltz";897;"KYC_STARTED";"01/13/2024 01:36:15";8;"ANDROID";"UNITED KINGDOM";"Approved";"";1
"EVT_1767573762095_g3y4cz8o0";864;"EMAIL_VERIFIED";"12/08/2023 10:56:26";3;"WEB";"INDIA";"";"";1
"EVT_1767573762095_g6hi8sgk1";988;"KYC_APPROVED";"01/04/2024 23:09:25";5;"MOBILE";"SINGAPORE";"approved";"";1
"EVT_1767573762095_g6vjl9cu5";965;"KYC_STARTED";"10/04/2024 10:16:03";1;"MOBILE";"FRANCE";"";"";1
"EVT_1767573762095_g8f7onjo6";912;"EMAIL_VERIFIED";"07/26/2024 04:37:33";1;"WEB";"SINGAPORE";"";"";1
"EVT_1767573762095_gc6zwzpz0";897;"SIGNUP";"01/10/2024 06:38:40";3;"MOBILE";"JAPAN";"";"";1
"EVT_1767573762095_gchep0umf";847;"EMAIL_VERIFICATION_SENT";"09/14/2023 22:43:27";3;"WEB";"SINGAPORE";"";"";1
"EVT_1767573762095_gctme64fg";885;"KYC_STARTED";"09/17/2024 23:39:26";1;"IOS";"FRANCE";"";"";1
"EVT_1767573762095_gha744q6f";931;"TRANSACTION_FAILED";"03/24/2024 23:58:18";3;"WEB";"UK";"";"";1
"EVT_1767573762095_gkfu1hlzo";892;"FIRST_TRANSACTION_COMPLETED";"11/10/2024 13:58:36";4;"MOBILE";"GERMANY";"IN_REVIEW";"";1
"EVT_1767573762095_gkygcpvwd";845;"SIGNUP";"07/22/2023 03:31:16";4;"IOS";"UK";"Pending";"";1
"EVT_1767573762095_gl267gfup";919;"KYC_SUBMITTED";"03/07/2023 13:34:49";16;"IOS";"SINGAPORE";"";"";1
"EVT_1767573762095_glfj04k8o";934;"EMAIL_VERIFIED";"07/20/2024 19:40:15";3;"IOS";"AUSTRALIA";"";"";1
"EVT_1767573762095_gmdxeb19d";860;"FIRST_TRANSACTION_INITIATED";"08/03/2023 13:17:32";1;"DESKTOP";"UK";"";"";1
"EVT_1767573762095_gng4iy0w9";842;"KYC_APPROVED";"11/10/2023 08:25:31";1;"DESKTOP";"UK";"";"";1
"EVT_1767573762095_govhuinle";874;"KYC_STARTED";"08/15/2024 10:59:38";1;"ANDROID";"FRANCE";"";"";1
"EVT_1767573762095_gpzymahtv";877;"KYC_STARTED";"09/25/2023 05:23:43";2;"WEB";"INDIA";"";"";1
"EVT_1767573762095_gt835thgy";953;"TRANSACTION_FAILED";"08/11/2023 05:36:05";8;"WEB";"INDIA";"Pending";"";1
"EVT_1767573762095_gtc9py4o8";901;"KYC_APPROVED";"03/26/2023 21:54:14";1;"WEB";"INDIA";"";"";1
"EVT_1767573762095_gunifhn9i";861;"SIGNUP";"01/01/2023 13:02:05";1;"ANDROID";"USA";"";"";1
"EVT_1767573762095_gv2azhxhc";955;"TRANSACTION_FAILED";"11/05/2023 11:19:34";2;"IOS";"JAPAN";"";"";1
"EVT_1767573762095_gvwhf5eo8";882;"KYC_REJECTED";"06/23/2024 10:16:39";1;"ANDROID";"BRAZIL";"";"";1
"EVT_1767573762095_gy39s39mp";862;"KYC_SUBMITTED";"06/20/2024 20:44:24";4;"ANDROID";"SINGAPORE";"under_review";"";1
"EVT_1767573762095_h2hm73e38";903;"EMAIL_VERIFIED";"03/03/2024 12:06:15";2;"ANDROID";"INDIA";"";"";1
"EVT_1767573762095_h398dfjyz";1020;"KYC_APPROVED";"02/28/2023 02:23:56";4;"WEB";"GERMANY";"in_review";"";1
"EVT_1767573762095_h4iol15u3";1020;"KYC_SUBMITTED";"02/27/2023 08:05:19";3;"MOBILE";"INDIA";"";"";1
"EVT_1767573762095_h6gxsd9kf";965;"KYC_APPROVED";"10/05/2024 03:26:29";5;"IOS";"USA";"in_review";"";1
"EVT_1767573762095_h916syshx";875;"KYC_STARTED";"03/25/2023 14:56:26";2;"DESKTOP";"CANADA";"";"";1
"EVT_1767573762095_h9xp5rar0";956;"KYC_STARTED";"02/10/2024 20:58:44";3;"WEB";"USA";"";"";1
"EVT_1767573762095_hb56sh0o7";959;"EMAIL_VERIFIED";"10/16/2024 16:10:04";1;"DESKTOP";"BRAZIL";"";"";1
"EVT_1767573762095_hc73j1zny";920;"TRANSACTION_FAILED";"07/07/2024 20:32:41";14;"IOS";"UK";"";"";1
"EVT_1767573762095_hegaqov4x";867;"KYC_STARTED";"11/13/2024 15:02:17";1;"IOS";"INDIA";"";"";1
"EVT_1767573762095_hfgllqhft";939;"EMAIL_VERIFICATION_SENT";"03/25/2023 22:12:18";3;"WEB";"CANADA";"";"";1
"EVT_1767573762095_hhrmver1z";806;"KYC_SUBMITTED";"12/13/2023 07:05:18";6;"WEB";"BRAZIL";"Pending";"";1
"EVT_1767573762095_hhv913anb";890;"KYC_SUBMITTED";"08/18/2023 12:34:37";1;"MOBILE";"INDIA";"";"";1
"EVT_1767573762095_hhwpvh9cd";907;"KYC_SUBMITTED";"10/12/2023 04:15:27";7;"DESKTOP";"USA";"Rejected ";"";1
"EVT_1767573762095_hior2wv7a";990;"KYC_REJECTED";"12/13/2024 14:41:21";1;"DESKTOP";"AUSTRALIA";"";"";1
"EVT_1767573762095_hjuptarls";942;"KYC_SUBMITTED";"07/12/2023 18:13:59";1;"MOBILE";"USA";"";"";1
"EVT_1767573762095_hk5zlfw9y";983;"EMAIL_VERIFIED";"01/20/2023 22:49:03";3;"WEB";"FRANCE";"";"";1
"EVT_1767573762095_hkj1ddf77";964;"KYC_STARTED";"08/30/2023 20:57:34";1;"ANDROID";"FRANCE";"";"";1
"EVT_1767573762095_hlnzpsbg0";872;"SIGNUP";"07/25/2024 17:11:37";5;"IOS";"GERMANY";"under_review";"";1
"EVT_1767573762095_hnbnm5ag8";825;"KYC_APPROVED";"07/11/2024 01:31:07";3;"WEB";"UK";"";"";1
"EVT_1767573762095_hnt9lvpgw";844;"SIGNUP";"06/04/2023 03:46:01";2;"WEB";"JAPAN";"";"";1
"EVT_1767573762095_hp2r6x28e";821;"EMAIL_VERIFIED";"09/24/2023 02:15:15";6;"IOS";"CANADA";"Approved";"";1
"EVT_1767573762095_hqy55mqfn";839;"KYC_STARTED";"06/11/2023 17:04:29";3;"ANDROID";"INDIA";"";"";1
"EVT_1767573762095_hr2mtxtic";830;"KYC_SUBMITTED";"12/10/2024 07:37:13";3;"ANDROID";"AUSTRALIA";"";"";1
"EVT_1767573762095_hsnediet6";928;"KYC_APPROVED";"05/22/2024 22:28:00";1;"WEB";"CANADA";"";"";1
"EVT_1767573762095_htyh1xa07";982;"KYC_STARTED";"04/10/2024 22:02:03";3;"MOBILE";"SINGAPORE";"";"";1
"EVT_1767573762095_hwbrfms43";903;"TRANSACTION_FAILED";"03/04/2024 05:43:27";6;"MOBILE";"INDIA";" approved";"";1
"EVT_1767573762095_hwv8mlndy";942;"EMAIL_VERIFIED";"07/12/2023 20:10:32";3;"DESKTOP";"CANADA";"";"";1
"EVT_1767573762095_hyznhppat";821;"EMAIL_VERIFICATION_SENT";"09/24/2023 01:13:52";4;"IOS";"CANADA";"failed";"";1
"EVT_1767573762095_i1xy6f3am";840;"KYC_STARTED";"06/18/2023 06:14:36";2;"IOS";"JAPAN";"";"";1
"EVT_1767573762095_i2tlb8up7";1019;"EMAIL_VERIFIED";"01/01/2024 14:13:33";8;"ANDROID";"UK";"REJECTED";"";1
"EVT_1767573762095_i4903rprv";804;"EMAIL_VERIFICATION_SENT";"02/05/2023 04:12:55";3;"IOS";"USA";"";"";1
"EVT_1767573762095_i4f00tifs";974;"KYC_APPROVED";"11/12/2024 09:03:17";1;"ANDROID";"INDIA";"";"";1
"EVT_1767573762095_i5detn6oi";838;"SIGNUP";"07/27/2023 04:09:56";3;"WEB";"UK";"";"";1
"EVT_1767573762095_ibcldhhol";1016;"KYC_APPROVED";"10/25/2023 23:30:30";1;"MOBILE";"INDIA";"";"age_verification_failed";1
"EVT_1767573762095_ibunkzqdv";808;"EMAIL_VERIFIED";"09/26/2024 08:17:15";5;"DESKTOP";"INDIA";"pending";"";1
"EVT_1767573762095_idfkue428";904;"KYC_APPROVED";"03/11/2023 09:20:09";3;"ANDROID";"CANADA";"";"";1
"EVT_1767573762095_idui4heqk";844;"KYC_DOCUMENT_UPLOADED";"06/04/2023 03:18:08";1;"WEB";"GERMANY";"";"";1
"EVT_1767573762095_ijxoou7q1";850;"EMAIL_VERIFIED";"10/30/2024 07:44:56";1;"WEB";"CANADA";"";"";1
"EVT_1767573762095_ilpvlk5cb";839;"FIRST_TRANSACTION_INITIATED";"06/12/2023 02:37:34";4;"ANDROID";"GERMANY";"approved";"";1
"EVT_1767573762095_inf4djdx8";827;"TRANSACTION_FAILED";"05/02/2024 23:27:07";2;"WEB";"INDIA";"";"";1
"EVT_1767573762095_iouf1wiuy";831;"TRANSACTION_FAILED";"03/30/2024 13:18:34";2;"IOS";"FRANCE";"";"";1
"EVT_1767573762095_is7d4g94b";821;"SIGNUP";"09/23/2023 14:02:14";2;"ANDROID";"INDIA";"";"";1
"EVT_1767573762095_isgg74pvv";915;"TRANSACTION_FAILED";"03/05/2024 14:49:37";4;"DESKTOP";"INDIA";"in_review";"";1
"EVT_1767573762095_itd2uve0c";996;"TRANSACTION_FAILED";"11/29/2023 23:39:26";5;"WEB";"INDIA";"failed";"";1
"EVT_1767573762095_iumg0i6zt";954;"EMAIL_VERIFIED";"02/02/2023 00:26:33";6;"ANDROID";"FRANCE";"Rejected ";"";1
"EVT_1767573762095_iuxrv7afo";956;"KYC_APPROVED";"02/10/2024 20:20:27";2;"IOS";"INDIA";"";"";1
"EVT_1767573762095_iv4z7m1os";842;"SIGNUP";"11/10/2023 08:34:04";2;"MOBILE";"UNITED KINGDOM";"";"";1
"EVT_1767573762095_iva1jtct8";937;"FIRST_TRANSACTION_INITIATED";"01/03/2024 09:55:16";5;"ANDROID";"INDIA";"under_review";"";1
"EVT_1767573762095_j2qx96qz7";971;"SIGNUP";"08/31/2023 16:26:25";3;"WEB";"UNITED STATES";"";"";1
"EVT_1767573762095_j47paez7p";1019;"FIRST_TRANSACTION_COMPLETED";"12/29/2023 21:22:49";6;"MOBILE";"FRANCE";"Approved";"";1
"EVT_1767573762095_j4ilh88xy";1015;"KYC_DOCUMENT_UPLOADED";"06/11/2023 02:04:15";2;"IOS";"USA";"";"";1
"EVT_1767573762095_j4wa0f7lk";841;"TRANSACTION_FAILED";"07/11/2023 16:28:18";2;"MOBILE";"AUSTRALIA";"";"";1
"EVT_1767573762095_j93l5nnrp";1003;"KYC_SUBMITTED";"12/28/2024 08:20:39";2;"IOS";"USA";"";"";1
"EVT_1767573762095_jdc57q0ea";932;"KYC_STARTED";"06/06/2024 23:15:32";1;"MOBILE";"BRAZIL";"";"";1
"EVT_1767573762095_jdszdjq6c";970;"KYC_STARTED";"11/09/2024 11:52:18";4;"WEB";"SINGAPORE";"pending";"";1
"EVT_1767573762095_jdwnm3d2l";832;"EMAIL_VERIFICATION_SENT";"12/31/2023 03:11:53";7;"DESKTOP";"FRANCE";"Approved";"";1
"EVT_1767573762095_jfuang9yz";983;"EMAIL_VERIFICATION_SENT";"01/20/2023 22:07:49";1;"MOBILE";"UK";"";"";1
"EVT_1767573762095_jfuhv6vdj";968;"KYC_STARTED";"02/11/2024 18:07:44";1;"MOBILE";"FRANCE";"";"";1
"EVT_1767573762095_jlt8iy9t9";976;"EMAIL_VERIFIED";"11/25/2023 09:23:12";6;"ANDROID";"SINGAPORE";"Approved";"";1
"EVT_1767573762095_jm029zoz6";855;"FIRST_TRANSACTION_INITIATED";"06/24/2023 10:20:43";3;"IOS";"AUSTRALIA";"";"";1
"EVT_1767573762095_jmf851or2";968;"SIGNUP";"02/11/2024 19:05:57";3;"ANDROID";"JAPAN";"";"";1
"EVT_1767573762095_jo6upd0gx";943;"KYC_APPROVED";"02/14/2023 01:25:09";2;"MOBILE";"BRAZIL";"";"";1
"EVT_1767573762095_joj3mciwe";806;"KYC_APPROVED";"12/13/2023 05:23:02";4;"ANDROID";"INDIA";" approved";"";1
"EVT_1767573762095_jorlpqsyn";988;"KYC_STARTED";"01/04/2024 05:59:38";3;"ANDROID";"GERMANY";"";"";1
"EVT_1767573762095_jr6zhydsw";908;"KYC_APPROVED";"12/02/2023 12:47:02";16;"MOBILE";"INDIA";"";"";1
"EVT_1767573762095_jvhjhf7pl";842;"KYC_STARTED";"11/12/2023 01:43:38";7;"ANDROID";"UNITED STATES";"Pending";"document_unclear";1
"EVT_1767573762095_jxq7uu1wb";897;"SIGNUP";"01/11/2024 21:23:05";7;"MOBILE";"FRANCE";"REJECTED";"";1
"EVT_1767573762095_jyedx81c4";881;"EMAIL_VERIFIED";"12/10/2023 19:09:42";9;"WEB";"USA";"rejected";"";1
